uuid,name,name_plain,description,description_plain,item,owner,owner_plain,visits,votes,date_created,has_resource_pack,player_count,resource_pack_url,resource_pack_hash,saves_dat_files,saves_player_data,date_modified
"f95d08c3-1dfe-4f3a-b71e-a6255b48edf6","{""italic"":false,""text"":""749Shadowind's World""}","749Shadowind's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""749Shadowind""}","749Shadowind",33,2,1703449980,false,-1,,,,,
"f0b906c6-44c1-4cca-9409-c71a7d52c245","{""italic"":false,""text"":""Run & Seek""}","Run & Seek","{""italic"":false,""color"":""gray"",""text"":""Hiede or Seek to Victory!""}","Hiede or Seek to Victory!","spyglass","{""italic"":false,""color"":""gray"",""text"":""GOGI_pro""}","GOGI_pro",118,2,1703429340,false,-1,,,,,
"d7efeec6-ce1d-4b41-a25b-295b4631b108","{""italic"":false,""text"":""\""MasterWoodie's pvp [WIP]\""""}","""MasterWoodie's pvp [WIP]""","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","golden_sword","{""italic"":false,""color"":""gray"",""extra"":[{""color"":""green"",""extra"":[{""color"":""#98FDB5"",""text"":""ᴀᴍ""},{""text"":"" ""},{""color"":""dark_gray"",""extra"":[{""color"":""#71DF92"",""text"":""M""},{""color"":""#78E298"",""text"":""a""},{""color"":""#80E49E"",""text"":""s""},{""color"":""#87E7A3"",""text"":""t""},{""color"":""#8EEAA9"",""text"":""e""},{""color"":""#96ECAF"",""text"":""r""},{""color"":""#9DEFB5"",""text"":""W""},{""color"":""#A5F1BB"",""text"":""o""},{""color"":""#ACF4C1"",""text"":""o""},{""color"":""#B3F7C6"",""text"":""d""},{""color"":""#BBF9CC"",""text"":""i""},{""color"":""#C2FCD2"",""text"":""e""}],""text"":""| ""}],""text"":""""}],""text"":""""}","ᴀᴍ | MasterWoodie",184,2,1703411280,false,-1,,,,,
"27b432d6-22e2-47f9-8c04-a3e3c0c8fa58","{""italic"":false,""text"":""JbyJ's World""}","JbyJ's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""extra"":[{""color"":""green"",""extra"":[{""color"":""#98FDB5"",""text"":""ᴀᴍ""},{""text"":"" ""},{""color"":""dark_gray"",""extra"":[{""color"":""#71DF92"",""text"":""M""},{""color"":""#77E197"",""text"":""a""},{""color"":""#7DE39C"",""text"":""p""},{""color"":""#84E6A1"",""text"":""l""},{""color"":""#8AE8A6"",""text"":""e""},{""color"":""#90EAAB"",""text"":""W""},{""color"":""#96ECB0"",""text"":""o""},{""color"":""#9DEFB4"",""text"":""o""},{""color"":""#A3F1B9"",""text"":""d""},{""color"":""#A9F3BE"",""text"":""C""},{""color"":""#AFF5C3"",""text"":""h""},{""color"":""#B6F8C8"",""text"":""a""},{""color"":""#BCFACD"",""text"":""i""},{""color"":""#C2FCD2"",""text"":""r""}],""text"":""| ""}],""text"":""""}],""text"":""""}","ᴀᴍ | MapleWoodChair",108,2,1703367840,false,-1,,,,,
"29542def-0315-4e72-9891-b31014542fed","{""italic"":false,""text"":""\""WIP\""""}","""WIP""","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","furnace","{""italic"":false,""color"":""gray"",""text"":""AirDox_""}","AirDox_",32,2,1703333820,false,-1,,,,,
"62c3c84a-4511-4586-8ba3-4a88f8123dc5","{""italic"":false,""text"":""Vogelfrei00's World""}","Vogelfrei00's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""Vogelfrei00""}","Vogelfrei00",79,2,1703268900,false,-1,,,,,
"0423e696-6ce4-4be6-80e2-0efa3216e78a","{""italic"":false,""extra"":[{""color"":""#FF0000"",""text"":""H""},{""color"":""gold"",""text"":""E""},{""color"":""#A9FF00"",""text"":""A""},{""color"":""#00FF00"",""text"":""V""},{""color"":""#00FFAA"",""text"":""Y""},{""color"":""#00A9FF"",""text"":"" ""},{""color"":""#0000FF"",""text"":""W""},{""color"":""#AA00FF"",""text"":""I""},{""color"":""#FF00A9"",""text"":""P""},{""text"":"" unnamed game""}],""text"":""""}","HEAVY WIP unnamed game","{""italic"":false,""color"":""gray"",""text"":""Nothing here yet, sorry!""}","Nothing here yet, sorry!","knowledge_book","{""italic"":false,""color"":""gray"",""extra"":[{""color"":""green"",""extra"":[{""color"":""#8888FF"",""text"":""ꜰᴍ""},{""text"":"" ""},{""color"":""dark_gray"",""extra"":[{""color"":""#7777FF"",""text"":""P""},{""color"":""#728AFF"",""text"":""i""},{""color"":""#6D9EFF"",""text"":""x""},{""color"":""#68B1FF"",""text"":""e""},{""color"":""#64C5FF"",""text"":""l""},{""color"":""#5FD8FF"",""text"":""o""},{""color"":""#5AECFF"",""text"":""i""},{""color"":""aqua"",""text"":""d""}],""text"":""| ""}],""text"":""""}],""text"":""""}","ꜰᴍ | Pixeloid",94,2,1703227620,false,-1,,,,,
"7b15b47b-a947-4d8e-a3a2-52d10a23fa98","{""italic"":false,""text"":""Monster Colleseum""}","Monster Colleseum","{""italic"":false,""color"":""gray"",""text"":""Under Construction!""}","Under Construction!","zombie_head","{""italic"":false,""color"":""gray"",""text"":""Thunderbot99""}","Thunderbot99",79,2,1703222580,false,-1,,,,,
"e5b78bc4-6ade-412b-8d1f-d862b5697f60","{""italic"":false,""text"":""IDoNotExist1's World""}","IDoNotExist1's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""IDoNotExist1""}","IDoNotExist1",14,2,1703213400,false,-1,,,,,
"8d84f538-dc21-4311-adac-b01bf4b3b1f3","{""italic"":false,""text"":""Spud's Minigames""}","Spud's Minigames","{""italic"":false,""color"":""gray"",""text"":""Type /edit to change the description!""}","Type /edit to change the description!","potato","{""italic"":false,""color"":""gray"",""text"":""CaptinSpud""}","CaptinSpud",21,2,1701225660,false,-1,,,,,
"37cfc2b5-461e-4732-b7a9-11a131f83055","{""italic"":false,""text"":""Worf's Epic World""}","Worf's Epic World","{""italic"":false,""color"":""gray"",""text"":""The best world ever""}","The best world ever","tnt_minecart","{""italic"":false,""color"":""gray"",""text"":""TheWorfer27""}","TheWorfer27",22,2,1701220440,false,-1,,,,,
"d084ca0f-05cc-46a0-94b6-41acd21fc88e","{""italic"":false,""color"":""red"",""text"":""Private world""}","Private world","{""italic"":false,""color"":""red"",""text"":""This World has a Whitelist!""}","This World has a Whitelist!","cave_spider_spawn_egg","{""italic"":false,""color"":""gray"",""extra"":[{""color"":""green"",""extra"":[{""color"":""#98FDB5"",""text"":""ᴀᴍ""},{""text"":"" ""},{""color"":""dark_gray"",""extra"":[{""color"":""#71DF92"",""text"":""R""},{""color"":""#7FE49D"",""text"":""a""},{""color"":""#8CE9A7"",""text"":""d""},{""color"":""#9AEEB2"",""text"":""w""},{""color"":""#A7F2BD"",""text"":""a""},{""color"":""#B5F7C7"",""text"":""n""},{""color"":""#C2FCD2"",""text"":""2""}],""text"":""| ""}],""text"":""""}],""text"":""""}","ᴀᴍ | Radwan2",16,1,1716040140,false,-1,,,,,
"7d461984-6c01-4327-94b0-dd48aff08e78","{""italic"":false,""text"":""DexFlex_YT's World""}","DexFlex_YT's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""extra"":[{""color"":""green"",""extra"":[{""color"":""#98FDB5"",""text"":""ᴀᴍ""},{""text"":"" ""},{""color"":""dark_gray"",""extra"":[{""color"":""#71DF92"",""text"":""D""},{""color"":""#7AE299"",""text"":""e""},{""color"":""#83E5A0"",""text"":""x""},{""color"":""#8CE9A7"",""text"":""F""},{""color"":""#95ECAE"",""text"":""l""},{""color"":""#9EEFB6"",""text"":""e""},{""color"":""#A7F2BD"",""text"":""x""},{""color"":""#B0F6C4"",""text"":""_""},{""color"":""#B9F9CB"",""text"":""Y""},{""color"":""#C2FCD2"",""text"":""T""}],""text"":""| ""}],""text"":""""}],""text"":""""}","ᴀᴍ | DexFlex_YT",15,1,1715851500,false,-1,,,,,
"5cea0030-bb92-480d-828a-34b831ccdb67","{""italic"":false,""text"":""brain surgery""}","brain surgery","{""italic"":false,""color"":""gray"",""text"":""WIP, not playable""}","WIP, not playable","player_head","{""italic"":false,""color"":""gray"",""extra"":[{""color"":""green"",""extra"":[{""color"":""#8888FF"",""text"":""ꜰᴍ""},{""text"":"" ""},{""color"":""dark_gray"",""extra"":[{""color"":""#7777FF"",""text"":""_""},{""color"":""#728AFF"",""text"":""l""},{""color"":""#6D9EFF"",""text"":""o""},{""color"":""#68B1FF"",""text"":""g""},{""color"":""#64C5FF"",""text"":""l""},{""color"":""#5FD8FF"",""text"":""o""},{""color"":""#5AECFF"",""text"":""t""},{""color"":""aqua"",""text"":""_""}],""text"":""| ""}],""text"":""""}],""text"":""""}","ꜰᴍ | _loglot_",36,1,1715561940,false,-1,,,,,
"fa4de466-9792-43d0-b6e0-50dbed0843d5","{""italic"":false,""text"":""NoCom {WIP}""}","NoCom {WIP}","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","conduit","{""italic"":false,""color"":""gray"",""text"":""Buderd""}","Buderd",57,1,1715555220,false,-1,,,,,
"064129e7-db82-45bb-9b22-61feb71aae92","{""italic"":false,""text"":""skeppy land""}","skeppy land","{""italic"":false,""color"":""gray"",""text"":""testy test world for testing""}","testy test world for testing","light_gray_stained_glass_pane","{""italic"":false,""color"":""gray"",""text"":""OgGhostJelly""}","OgGhostJelly",36,1,1714910580,false,-1,,,,,
"cca39b26-26b1-4e1b-a68d-52e9c40c66b4","{""italic"":false,""text"":""loopDev's World""}","loopDev's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""loopDev""}","loopDev",3,1,1714863840,false,-1,,,,,
"317a725a-dda5-48f1-b37e-39cbe5c1321d","{""italic"":false,""text"":""Me1on's World""}","Me1on's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""Me1on""}","Me1on",16,1,1714836540,false,-1,,,,,
"3ee36131-33a2-48ee-9d42-3a50211abeab","{""italic"":false,""text"":""not yet done""}","not yet done","{""italic"":false,""color"":""gray"",""text"":""plz dont enter now""}","plz dont enter now","player_head","{""italic"":false,""color"":""gray"",""text"":""Calour""}","Calour",64,1,1714621860,false,-1,,,,,
"aca3e7a0-6d92-49d6-8e7d-97becbcb5048","{""italic"":false,""text"":""CreaGine's World""}","CreaGine's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""CreaGine""}","CreaGine",91,1,1714466880,false,-1,,,,,
"76852a01-a8c7-4674-9d2b-d353dba061b4","{""italic"":false,""text"":""Something""}","Something","{""italic"":false,""color"":""gray"",""text"":""0_0""}","0_0","player_head","{""italic"":false,""color"":""gray"",""text"":""Ilon233""}","Ilon233",31,1,1713685440,false,-1,,,,,
"75ed69e7-a26f-4d34-9587-c79f658015af","{""italic"":false,""text"":""Shrooman4's World""}","Shrooman4's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""Shrooman4""}","Shrooman4",2,1,1713212640,false,-1,,,,,
"eb560d6b-fa49-4a33-bd86-28898d365a80","{""italic"":false,""text"":""Bedwars (W.I.P.)""}","Bedwars (W.I.P.)","{""italic"":false,""color"":""gray"",""text"":""Need devs and builders.""}","Need devs and builders.","cyan_bed","{""italic"":false,""color"":""gray"",""text"":""Starbro123""}","Starbro123",38,1,1713044100,false,-1,,,,,
"a0f212b8-8e96-49c2-b0da-4b9df77aed03","{""italic"":false,""text"":""CJF1's World""}","CJF1's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""extra"":[{""color"":""green"",""extra"":[{""color"":""#98FDB5"",""text"":""ᴀᴍ""},{""text"":"" ""},{""color"":""dark_gray"",""extra"":[{""color"":""#71DF92"",""text"":""C""},{""color"":""#8CE9A7"",""text"":""J""},{""color"":""#A7F2BD"",""text"":""F""},{""color"":""#C2FCD2"",""text"":""1""}],""text"":""| ""}],""text"":""""}],""text"":""""}","ᴀᴍ | CJF1",40,1,1712997900,false,-1,,,,,
"121d0f43-a2f2-4f21-ab0e-a2d225177340","{""italic"":false,""text"":""lil world""}","lil world","{""italic"":false,""color"":""gray"",""text"":""(not playable sry :c)""}","(not playable sry :c)","quartz_pillar","{""italic"":false,""color"":""gray"",""extra"":[{""color"":""green"",""extra"":[{""color"":""#98FDB5"",""text"":""ᴀᴍ""},{""text"":"" ""},{""color"":""dark_gray"",""extra"":[{""color"":""#71DF92"",""text"":""S""},{""color"":""#79E298"",""text"":""p""},{""color"":""#81E59F"",""text"":""i""},{""color"":""#89E8A5"",""text"":""k""},{""color"":""#91EBAC"",""text"":""e""},{""color"":""#9AEEB2"",""text"":""y""},{""color"":""#A2F0B8"",""text"":""g""},{""color"":""#AAF3BF"",""text"":""r""},{""color"":""#B2F6C5"",""text"":""u""},{""color"":""#BAF9CC"",""text"":""f""},{""color"":""#C2FCD2"",""text"":""f""}],""text"":""| ""}],""text"":""""}],""text"":""""}","ᴀᴍ | Spikeygruff",75,1,1712125500,false,-1,,,,,
"3f5916bf-b72f-4433-a8fd-30c404ab1486","{""italic"":false,""text"":""Orben mansions [Construction]""}","Orben mansions [Construction]","{""italic"":false,""color"":""gray"",""text"":""Explore a random maze""}","Explore a random maze","spruce_door","{""italic"":false,""color"":""gray"",""text"":""nonoobshere""}","nonoobshere",36,1,1711748820,false,-1,,,,,
"e1f06f34-08fc-455e-bc39-81bd6b6600b7","{""italic"":false,""text"":""germania16's World""}","germania16's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""germania16""}","germania16",5,1,1711189320,false,-1,,,,,
"9a62d7a4-1ea0-467f-a3db-f6cb98b76214","{""italic"":false,""text"":""Inzenyreq_'s World""}","Inzenyreq_'s World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""Inzenyreq_""}","Inzenyreq_",67,1,1711030260,false,-1,,,,,
"daeb7f37-02b8-467f-b02f-11a2f91123da","{""italic"":false,""text"":""Grazious's World""}","Grazious's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""extra"":[{""color"":""green"",""extra"":[{""color"":""#98FDB5"",""text"":""ᴀᴍ""},{""text"":"" ""},{""color"":""dark_gray"",""extra"":[{""color"":""#71DF92"",""text"":""G""},{""color"":""#7DE39B"",""text"":""r""},{""color"":""#88E7A4"",""text"":""a""},{""color"":""#94EBAD"",""text"":""z""},{""color"":""#9FF0B7"",""text"":""i""},{""color"":""#ABF4C0"",""text"":""o""},{""color"":""#B6F8C9"",""text"":""u""},{""color"":""#C2FCD2"",""text"":""s""}],""text"":""| ""}],""text"":""""}],""text"":""""}","ᴀᴍ | Grazious",2,1,1710354000,false,-1,,,,,
"5ffb48e3-914c-4cb5-bcaa-768fb75b4a42","{""italic"":false,""text"":""Armored Mobs""}","Armored Mobs","{""italic"":false,""color"":""gray"",""text"":""work in progress""}","work in progress","skeleton_skull","{""italic"":false,""color"":""gray"",""text"":""minetransformer""}","minetransformer",54,1,1709669100,false,-1,,,,,
"621f83f8-bf86-405a-a786-35122b238638","{""italic"":false,""text"":""LASERTAG""}","LASERTAG","{""italic"":false,""color"":""gray"",""text"":""Play cool lasertag!""}","Play cool lasertag!","target","{""italic"":false,""color"":""gray"",""text"":""Fredomnom""}","Fredomnom",53,1,1709313300,false,-1,,,,,
"25f72a68-10f2-4405-be3b-37f2ee5de661","{""italic"":false,""text"":""PvP World""}","PvP World","{""italic"":false,""color"":""gray"",""text"":""PvP world WORK IN PROGRES""}","PvP world WORK IN PROGRES","netherite_sword","{""italic"":false,""color"":""gray"",""text"":""ANSA9873HUB""}","ANSA9873HUB",107,1,1707504840,false,-1,,,,,
"1c807631-f298-4ae3-b3b6-4a07849d9a4a","{""italic"":false,""text"":""LookItsMark's World""}","LookItsMark's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""extra"":[{""color"":""green"",""extra"":[{""color"":""#8888FF"",""text"":""ꜰᴍ""},{""text"":"" ""},{""color"":""dark_gray"",""extra"":[{""color"":""#7777FF"",""text"":""L""},{""color"":""#7485FF"",""text"":""o""},{""color"":""#7092FF"",""text"":""o""},{""color"":""#6DA0FF"",""text"":""k""},{""color"":""#69ADFF"",""text"":""I""},{""color"":""#66BBFF"",""text"":""t""},{""color"":""#63C9FF"",""text"":""s""},{""color"":""#5FD6FF"",""text"":""M""},{""color"":""#5CE4FF"",""text"":""a""},{""color"":""#58F1FF"",""text"":""r""},{""color"":""aqua"",""text"":""k""}],""text"":""| ""}],""text"":""""}],""text"":""""}","ꜰᴍ | LookItsMark",82,1,1706891700,true,-1,,,,,
"bd8461a9-2292-425f-b17f-45409f223b42","{""italic"":false,""text"":""The_Lionbuilder's World""}","The_Lionbuilder's World","{""italic"":false,""color"":""gray"",""text"":""Join and type /edit to change the description!""}","Join and type /edit to change the description!","player_head","{""italic"":false,""color"":""gray"",""text"":""The_Lionbuilder""}","The_Lionbuilder",9,1,1706747040,false,-1,,,,,
